total_cloud_cover_sfc,shortwave_radiation_backwards_sfc,angle_of_incidence,zenith,generated_power_kw
10.0,396.94,79.000425,66.19853,109.22472
41.0,352.44,90.88083,75.71197,2.1372224
4.8,0.0,117.66671,95.386662,8.5900585
0.0,0.0,104.03611,85.704952,185.27833
8.0,61.41,90.209033,75.231061,360.7503
9.3,230.51,76.376954,64.124049,470.79972
100.0,286.58,62.805712,52.796937,475.80389
100.0,349.77,49.800382,41.598405,553.67778
100.0,208.26,38.017552,31.130401,720.93533
100.0,236.74,29.045419,22.843075,815.75667
100.0,551.8,25.912556,19.849746,2151.1401
100.0,540.23,30.38015,24.125803,716.38
100.0,191.35,40.068884,33.015832,427.42472
100.0,368.46,52.162625,43.699364,487.85667
0.0,585.62,65.310886,54.962792,307.55111
10.0,530.44,78.953166,66.281353,62.635659
0.0,358.67,90.151832,75.258212,0.28582226
100.0,0.0,116.76595,94.890337,0.24319728
100.0,0.0,104.05306,85.827431,71.20952
91.0,23.14,90.214678,75.352356,414.53583
0.0,185.12,76.365697,64.240858,1112.5712
10.0,384.48,62.774361,52.913122,1801.6014
10.0,527.77,49.742947,41.720049,1261.9836
10.0,663.05,37.923796,31.266964,2065.6572
10.0,616.77,28.904824,23.004213,1896.3661
10.0,831.26,25.741686,20.018578,1379.6241
10.0,847.28,30.226947,24.263014,822.14556
0.0,742.26,39.951505,33.121872,1816.8825
2.0,663.05,52.075145,43.79,1314.3547
0.0,579.39,65.246243,55.048846,643.25121
0.0,538.45,78.907058,66.369525,38.241111
2.7,377.36,89.887485,75.170495,0.25952381
0.0,552.69,49.472576,42.229362,2142.621
10.0,664.83,37.500692,31.844219,2436.6974
10.0,753.83,28.285035,23.693191,2314.2858
10.0,824.14,25.002554,20.753527,2582.5525
10.0,845.5,29.58042,24.877121,2248.7439
0.0,835.71,39.469065,33.607397,1897.8165
10.0,763.62,51.72493,44.209566,1235.7567
10.0,639.91,64.995246,55.447649,635.89139
0.0,511.75,78.735717,66.775992,38.398032
0.0,361.34,90.353918,76.049743,0.50791667
0.0,0.0,104.10092,86.470135,52.446667
0.0,43.61,90.203643,75.989082,405.03234
0.0,207.37,76.264381,64.853079,1076.0933
0.0,385.37,62.565885,53.523173,1677.8983
0.0,554.47,49.395546,42.362727,2169.5969
0.0,661.27,37.38306,31.996101,2424.6072
0.0,809.01,28.115901,23.876239,2553.3528
0.0,884.66,24.804115,20.951743,2561.2911
0.0,906.91,29.410943,25.04678,1153.2661
0.0,879.32,39.345881,33.744161,1418.6069
0.0,802.78,51.637869,44.328812,1207.33
0.0,685.3,64.934845,55.561085,663.93417
0.0,534.89,78.696501,66.891104,122.58019
0.0,363.12,90.329754,76.169705,2.29125
0.0,0.0,104.10299,86.604599,59.655
0.0,42.72,90.19328,76.121988,414.09613
0.0,209.15,76.234954,64.980751,1097.0597
0.0,389.82,62.513836,53.650686,1614.8777
0.0,560.7,49.314173,42.497914,2163.8936
0.0,704.88,37.260827,32.150995,2451.2855
0.0,817.02,27.941307,24.063614,2551.6754
0.0,881.1,24.6005,21.155733,2521.1361
0.0,902.46,29.23867,25.222884,2050.7022
0.0,873.09,39.221973,33.887105,1921.4207
10.0,764.51,51.551245,44.453833,1431.2097
10.0,642.58,64.875564,55.680034,497.39556
100.0,510.86,78.658864,67.011612,107.90648
100.0,265.22,89.956978,76.022593,0.70675676
100.0,0.0,116.81011,95.871758,11.006028
100.0,0.0,104.10264,86.741165,114.78333
100.0,33.82,90.180117,76.256601,433.01694
100.0,161.98,76.202439,65.110045,1131.3669
6.0,360.45,62.458348,53.779938,1758.202
0.0,564.26,49.228894,42.635243,2205.1603
0.0,711.11,37.133987,32.308829,2474.6871
0.0,825.03,27.761169,24.255149,2541.7608
0.0,884.66,24.391601,21.365259,2502.17
0.0,906.91,29.063631,25.405296,2307.3971
0.0,879.32,39.097433,34.036187,1930.6742
0.0,802.78,51.465146,44.584619,1391.3219
0.0,687.08,64.817475,55.804495,661.16197
0.0,536.67,78.622857,67.137515,23.547222
0.0,364.01,89.819806,76.062593,0.021351224
0.0,0.0,104.09996,86.879918,49.468333
14.0,39.16,90.164129,76.392854,407.54604
0.0,202.03,76.166835,65.240913,1092.9591
0.0,380.92,62.39945,53.910899,1684.0058
0.0,550.91,49.13977,42.774704,2148.958
0.0,696.87,37.002644,32.469622,2400.9521
0.0,809.9,27.575653,24.450892,2482.3642
0.0,884.66,24.177643,21.580372,2442.7958
0.0,906.02,28.886051,25.594042,2251.1023
0.0,876.65,38.972432,34.19142,1881.9486
0.0,800.11,51.379693,44.721176,1350.1942
0.0,683.52,64.760661,55.934464,641.33083
0.0,532.22,78.588536,67.268795,18.256944
0.0,0.0,104.09494,87.020861,37.909722
46.0,36.49,90.145297,76.530705,397.33167
0.0,199.36,76.128141,65.373317,1106.1028
0.0,377.36,62.337154,54.043536,1730.3514
0.0,546.46,49.046823,42.916263,2184.3081
0.0,689.75,36.866809,32.63331,2462.3856
0.0,802.78,27.38469,24.650689,2558.2554
0.0,882.88,23.958499,21.80082,2488.1073
0.0,906.02,28.705939,25.788951,2284.9744
0.0,880.21,38.847051,34.352737,1901.7589
0.0,806.34,51.294968,44.863478,1374.99
0.0,690.64,64.705185,56.069925,653.21028
0.0,537.56,78.555942,67.40544,14.96032
0.0,0.0,104.08775,87.164192,39.58056
0.0,36.49,90.123608,76.670093,397.05222
0.0,198.47,76.086367,65.507216,1086.8819
0.0,378.25,62.271495,54.177826,1719.535
0.0,548.24,48.950119,43.059915,2162.8387
0.0,692.42,36.72658,32.799904,2411.25
0.0,805.45,27.188413,24.854558,2458.7269
0.0,880.21,23.73436,22.026622,2385.4361
0.0,900.68,28.523508,25.990024,2179.011
0.0,869.53,38.721452,34.520134,1814.4581
0.0,789.43,51.211079,45.011517,1344.85
0.0,671.06,64.65112,56.210864,631.55449
0.0,522.43,78.52512,67.547421,30.959138
0.0,349.77,89.769634,76.486782,0.050462963
0.0,0.0,104.07847,87.309987,42.215
0.0,35.6,90.099053,76.81096,403.44778
0.0,201.14,76.041535,65.642574,1115.5947
0.0,387.15,62.202524,54.313756,1750.9692
0.0,562.48,48.849745,43.205671,2200.0145
0.0,709.33,36.582104,32.969454,2453.6475
0.0,819.69,26.987063,25.062603,2558.405
0.0,886.44,23.505535,22.25788,2495.1962
0.0,903.35,28.339024,26.1973,2288.0522
0.0,872.2,38.595815,34.69362,1920.3614
0.0,793.88,51.128144,45.165285,1371.9026
0.0,675.51,64.598537,56.357258,656.61438
0.0,522.43,78.496108,67.694704,17.714167
100.0,0.0,104.06705,87.458193,40.009167
100.0,28.48,90.071632,76.953296,398.88417
43.0,185.12,75.993649,65.779372,1101.5092
0.0,371.13,62.130252,54.451294,1722.8833
0.0,539.34,48.745695,43.353472,2138.0197
0.0,683.52,36.433292,33.141805,2374.1589
0.0,797.44,26.780294,25.274437,2417.7144
10.0,810.79,23.271505,22.494033,1711.1493
10.0,833.04,28.152281,26.410413,1596.1809
10.0,614.99,38.470129,34.873032,1123.3994
10.0,447.67,51.046192,45.324711,1135.7866
10.0,593.63,64.547466,56.509071,199.85139
10.0,485.05,78.470234,67.848295,3.3902778
100.0,0.0,116.01648,96.298003,12.173077
0.0,0.0,104.05373,87.609068,135.0075
0.0,31.15,90.04135,77.097019,336.61436
0.0,189.57,75.942756,65.917575,689.50537
10.0,365.79,62.054766,54.590451,556.37806
0.0,525.99,48.638128,43.503387,1521.9956
10.0,679.07,36.280447,33.317147,2675.3517
10.0,793.88,26.568714,25.490473,1742.7047
0.0,873.09,23.033112,22.735609,1430.7367
2.0,879.32,27.963857,26.629659,630.9
2.0,690.64,38.344691,35.058476,665.04427
10.0,402.28,50.96538,45.489815,231.70045
10.0,263.44,64.497993,56.666279,79.649167
10.0,345.32,78.443609,68.005055,22.528889
48.0,0.0,104.03844,87.762516,102.90479
59.0,30.26,90.008214,77.242116,393.79111
0.0,188.68,75.888877,66.057168,1165.19
0.0,370.24,61.976099,54.731209,1770.8722
10.0,525.99,48.527075,43.655387,2199.4086
10.0,655.93,36.123552,33.495385,2499.5614
10.0,768.07,26.352139,25.710462,2592.0194
0.0,885.55,22.79008,22.982242,2582.7331
0.0,906.91,27.773694,26.854791,2352.3226
0.0,876.65,38.219543,35.249834,1923.9832
0.0,797.44,50.885758,45.660535,1379.5286
0.0,677.29,64.450147,56.82884,657.64806
0.0,522.43,78.420172,68.168031,29.984722
0.0,346.21,89.021453,76.575154,0.003333333
15.0,0.0,104.02122,87.918548,56.349652
30.0,29.37,89.97224,77.388551,415.75889
100.0,161.98,75.832051,66.198137,1128.3819
4.0,349.77,61.894315,54.873572,1755.8591
0.0,544.68,48.412629,43.80949,2179.8189
0.0,692.42,35.962739,33.676559,2432.1765
0.0,807.23,26.130741,25.934449,2526.7089
0.0,872.2,22.542595,23.233933,2449.4839
0.0,892.67,27.581978,27.085769,2244.2042
0.0,865.08,38.094821,35.447067,1881.4507
0.0,787.65,50.807407,45.836834,1344.7772
0.0,668.39,64.332214,56.929829,682.70821
0.0,0.0,116.04066,96.843037,10.751282
0.0,0.0,104.00196,88.077008,172.57722
0.0,26.7,89.933443,77.536306,375.825
10.0,179.78,75.772311,66.34047,856.22472
12.0,345.32,61.809463,55.017532,1047.8055
10.0,332.86,48.294848,43.965685,1150.65
10.0,501.96,35.798044,33.860616,899.50944
10.0,749.38,25.904447,26.162279,473.39635
10.0,817.02,22.29053,23.490448,615.54611
10.0,830.37,27.388745,27.322417,1677.8271
10.0,801.89,37.970606,35.65008,1352.4752
10.0,728.02,50.730389,46.018655,847.23539
10.0,620.33,64.359514,57.169853,492.26472
0.0,477.93,78.378996,68.509358,72.951568
0.0,332.86,88.775486,76.740588,0.42857143
0.0,0.0,103.98068,88.237882,51.456436
0.0,25.81,89.891843,77.685352,418.6265
0.0,182.45,75.709702,66.484154,1122.1889
0.0,364.9,61.721611,55.163094,1741.4426
0.0,539.34,48.173827,44.123989,2171.7997
0.0,687.08,35.629597,34.047587,2429.7108
0.0,801.0,25.67341,26.393978,2514.0139
0.0,875.76,22.034048,23.75177,2426.4308
0.0,895.34,27.194178,27.564683,2238.3523
0.0,863.3,37.84703,35.858824,1857.439
0.0,783.2,50.654784,46.205952,1217.6811
0.0,663.05,64.316801,57.348211,250.13028
0.0,509.08,78.361279,68.687612,49.488611
2.0,339.98,88.772821,76.92207,0.38452381
10.8,0.0,103.95737,88.401094,83.949167
9.9,29.37,89.847459,77.835638,392.18089
8.1,194.91,75.64427,66.629171,1123.1703
6.9,376.47,61.630836,55.310264,1700.4577
5.7,546.46,48.049683,44.284441,2271.7903
5.4,687.97,35.457581,34.237552,2337.6061
5.1,795.66,25.437931,26.629689,2409.8939
0.0,885.55,21.773588,24.018065,2516.371
0.0,906.02,26.998635,27.812648,2284.5681
0.0,876.65,37.724293,36.073309,1913.4215
0.3,798.33,50.580699,46.398705,1363.0129
0.0,674.62,64.275894,57.531748,662.58884
0.0,521.54,78.3455,68.87085,26.366205
0.0,342.65,88.773255,77.109248,0.000595238
0.0,0.0,103.93186,88.566417,38.994444
0.0,24.92,89.800309,77.987165,425.99949
0.0,185.12,75.576046,66.775512,1143.205
0.0,373.8,61.537176,55.459024,1757.7222
0.0,551.8,47.922447,44.446989,2185.4592
0.0,699.54,35.281959,34.430369,2467.6794
0.0,812.57,25.197723,26.86907,2590.5403
44.0,854.4,21.508652,24.288832,1464.256
0.0,895.34,26.801945,28.065944,1827.2729
0.0,870.42,37.602403,36.293348,934.935
0.0,789.43,50.508166,46.596814,1507.5567
10.0,644.36,64.236813,57.7204,537.54667
0.0,487.72,78.331663,69.059027,139.29611
0.0,331.08,89.012663,77.484977,14.931733
27.0,0.0,103.90423,88.733877,45.754402
21.0,25.81,89.750411,78.13986,419.53556
18.0,186.9,75.505082,66.923149,1103.9186
0.0,365.79,61.440722,55.609384,1676.2972
0.0,533.11,47.792273,44.611702,2162.6519
0.0,679.96,35.103012,34.626205,2422.7314
0.0,794.77,24.953346,27.112452,2480.4978
0.0,861.52,21.240051,24.564478,2441.3278
42.0,878.43,26.604662,28.324802,2184.9475
100.0,750.27,37.48163,36.519013,1752.3178
100.0,621.22,50.437323,46.800279,1099.8365
100.0,566.93,64.19963,57.914131,654.33422
73.0,481.49,78.319796,69.252077,92.023889
1.2,333.75,88.660988,77.405832,0.20432099
100.0,0.0,114.81855,96.943447,0.29310345
100.0,0.0,103.87426,88.903192,103.5013
100.0,20.47,89.697779,78.293716,433.3314
10.0,169.99,75.431405,67.072063,789.46842
0.0,339.09,61.341509,55.761314,1600.4072
0.0,525.1,47.659185,44.77851,2233.9267
0.0,681.74,34.920687,34.824889,2438.5142
0.0,799.22,24.704467,27.359453,2549.1047
0.0,861.52,20.967245,24.844472,2497.5328
0.0,884.66,26.406624,28.588842,2304.7931
0.0,854.4,37.361992,36.750109,1942.19
0.0,776.08,50.368209,47.008998,1394.7378
0.0,657.71,64.164371,58.112876,691.37376
0.0,504.63,78.309909,69.449955,20.510556
3.0,0.0,103.84199,89.074325,40.020278
0.0,19.58,89.642426,78.448669,430.66889
0.0,169.99,75.355058,67.222223,1156.2622
0.0,351.55,61.239613,55.91481,1780.1068
0.0,523.32,47.523304,44.947444,2240.5258
0.0,668.39,34.735191,35.026503,2522.2417
0.0,780.53,24.451447,27.610232,2610.7439
0.0,885.55,20.690742,25.128996,2552.4529
0.0,904.24,26.208225,28.858143,2331.9806
0.0,872.2,37.243705,36.986642,1933.9055
0.0,790.32,50.300942,47.222944,1372.2514
0.0,666.61,64.1311,58.316592,672.71056
0.0,505.52,78.30203,69.652599,26.886389
0.0,0.0,103.80735,89.247144,77.754652
29.0,20.47,89.584364,78.604676,413.44972
90.0,172.66,75.276074,67.373599,1072.3517
100.0,243.86,61.135088,56.069852,1674.7322
100.0,221.61,47.38471,45.11849,2111.6142
74.0,407.62,34.546621,35.23102,2409.753
10.0,464.58,24.194366,27.86472,2297.5583
0.0,863.3,20.410621,25.417933,2486.2347
0.0,881.99,26.009635,29.132593,1592.5647
0.0,849.06,37.126906,37.228531,1745.3692
0.0,768.96,50.235609,47.442057,1032.6849
100.0,628.34,64.09987,58.525225,492.4
100.0,385.37,78.296181,69.859955,38.6675
0.0,0.0,103.77024,89.421477,65.8875
0.0,16.91,89.523602,78.761688,408.48878
0.0,162.87,75.194487,67.52616,1079.1839
0.0,344.43,61.027992,56.22642,1703.1508
0.0,517.09,47.243485,45.291631,2160.9162
0.0,655.93,34.35508,35.438415,2209.1659
0.0,754.72,23.933304,28.122855,1870.9742
10.0,828.59,20.126997,25.711186,1993.7503
20.0,458.35,25.811059,29.412097,983.39111
10.0,569.6,37.011743,37.475705,1061.6614
100.0,381.81,50.172303,47.666282,1284.5586
100.0,410.29,64.070731,58.738721,622.15305
0.0,469.03,78.292384,70.071967,40.427886
100.0,0.0,103.68805,89.773752,36.511742
100.0,9.79,89.394034,79.078556,387.15318
100.0,109.47,75.023644,67.834709,1075.8994
1.0,342.65,60.80631,56.544044,1893.0317
0.0,534.0,46.953457,45.644113,2327.195
0.0,682.63,33.96347,35.861677,2598.7353
0.0,793.88,23.399466,28.649708,2389.8005
0.0,861.52,19.549388,26.310075,2332.7353
0.0,879.32,25.414573,29.985729,1893.0283
0.0,846.39,36.786853,37.985529,645.65022
0.0,764.51,50.052104,48.129789,781.24077
35.0,641.69,64.018919,59.180071,501.22695
10.0,406.73,78.291025,70.509725,20.416648
100.0,0.0,113.94198,97.557653,1.1594203
0.0,0.0,103.64289,89.951452,129.21222
2.7,16.91,89.325256,79.238305,460.01333
4.5,169.99,74.934467,67.990637,1079.5974
0.0,351.55,60.691856,56.705073,1463.9189
0.0,520.65,46.804852,45.823458,1181.2256
2.1,665.72,33.763693,36.077574,1772.7464
0.0,779.64,23.127097,28.918467,2177.1027
100.0,743.15,19.25597,26.61572,1815.2601
100.0,771.63,25.217233,30.279787,1734.6906
56.0,688.86,36.677464,38.248078,1484.8372
56.0,747.6,49.9954,48.368966,876.38765
77.0,623.89,63.996348,59.407813,539.13643
100.0,459.24,78.293502,70.735345,64.232778
0.0,0.0,103.59492,90.130015,86.391111
2.0,12.46,89.25384,79.398883,423.13833
0.0,154.86,74.842838,68.14763,1224.5454
0.0,339.09,60.575072,56.867549,1914.5412
10.0,506.41,46.653958,46.004834,1932.8497
10.0,623.89,33.561381,36.296232,2224.6643
0.0,741.37,22.851097,29.190606,2304.7087
35.0,840.16,18.959431,26.92525,2358.0372
13.0,851.73,25.020674,30.578454,1999.5948
46.0,822.36,36.570269,38.515568,975.68861
2.0,748.49,49.941056,48.612986,672.89753
0.6,635.46,63.976049,59.640177,354.94234
97.0,401.39,78.298098,70.965374,41.159167
2.1,0.0,103.54418,90.309409,27.198889
0.0,11.57,89.17981,79.560244,425.52278
0.0,151.3,74.748807,68.305665,1159.1381
0.0,334.64,60.456031,57.031463,1655.2028
0.0,509.08,46.50088,46.188243,1083.7403
0.0,654.15,33.356682,36.517661,699.35858
100.0,732.47,22.571655,29.466128,1198.7233
52.0,803.67,18.660021,27.238644,1417.4953
100.0,443.22,24.825164,30.881673,1966.3816
100.0,389.82,36.465422,38.787933,890.89
100.0,509.97,49.889155,48.861784,369.54419
100.0,388.93,63.958064,59.877097,275.53917
2.0,363.12,78.30482,71.199741,42.713216
0.0,0.0,103.49073,90.489677,35.704298
0.0,10.68,89.103192,79.722349,429.98723
0.0,146.85,74.652422,68.464718,1157.1476
0.0,329.3,60.334805,57.196804,1628.6011
10.0,490.39,46.345717,46.373678,2218.885
10.0,516.2,33.149725,36.741843,2245.0872
100.0,305.27,22.288893,29.744988,2669.6589
10.0,795.66,18.357894,27.555822,2706.2756
58.0,677.29,24.630929,31.189349,2050.5335
92.0,397.83,36.363061,39.065087,669.83167
10.0,389.82,49.839768,49.115285,950.4599
51.0,325.74,63.942423,60.118503,440.54806
100.0,384.48,78.313673,71.438373,44.813056
1.0,0.0,103.43453,90.670693,54.931111
0.0,9.79,89.024022,79.885179,441.99167
0.0,146.85,74.553733,68.624772,1133.3865
0.0,331.97,60.211463,57.363551,1762.0738
0.0,505.52,46.188554,46.561102,2230.1981
10.0,631.01,32.940592,36.968693,2496.2165
0.6,763.62,22.002757,30.027007,2556.4758
0.0,845.5,18.052884,27.876534,2510.7549
0.0,864.19,24.438047,31.501262,2281.6144
0.0,831.26,36.263273,39.346879,1827.1442
0.0,749.38,49.792947,49.373382,1315.0325
0.0,626.56,63.929147,60.364311,614.01856
0.0,469.03,78.324652,71.681196,34.814176
0.0,0.0,103.37565,90.852459,36.909167
9.0,8.9,88.942324,80.048656,435.51139
9.0,144.18,74.452808,68.785809,1156.1971
5.0,328.41,60.086105,57.531727,1786.2442
0.0,501.96,46.029546,46.75059,2207.8272
0.0,649.7,32.729558,37.19837,2470.6783
10.0,725.35,21.71384,30.312473,2601.1618
0.0,839.27,17.745962,28.201125,2527.7304
0.0,857.07,24.247111,31.817614,2311.5195
0.0,825.03,36.166297,39.633364,1882.3234
0.0,744.04,49.748793,49.63606,1316.8029
0.0,621.22,63.918277,60.614465,601.00722
0.0,463.69,78.337758,71.928124,38.288611
0.0,0.0,103.31423,91.03513,47.984167
0.0,8.01,88.858146,80.212788,433.83667
0.0,140.62,74.3497,68.947813,1131.2842
0.0,324.85,59.958797,57.7013,1746.6781
0.0,501.96,45.868763,46.94207,2166.9175
0.0,652.37,32.516649,37.430704,2416.8733
0.0,769.85,21.421877,30.601047,2650.0081
0.0,840.16,17.436577,28.529137,2422.2056
0.0,861.52,24.058024,32.138035,2373.6456
0.0,828.59,36.072159,39.924313,1233.1646
0.0,746.71,49.707328,49.903173,837.35059
0.0,622.11,63.909816,60.868862,363.24215
3.0,462.8,78.352977,72.179076,101.51511
0.0,0.0,103.24988,91.218072,43.228766
0.0,7.12,88.771526,80.377525,432.58153
0.0,138.84,74.244477,69.110773,1061.2881
0.0,323.07,59.829634,57.872279,1757.9489
0.0,497.51,45.706339,47.135573,1898.3633
0.0,645.25,32.302073,37.665759,2295.9717
0.0,760.95,21.127218,30.892827,2527.6392
10.0,776.97,17.125265,28.86067,1906.6982
10.0,606.09,23.871172,32.462551,378.04582
10.0,616.77,35.981024,40.219692,568.57668
10.0,690.64,49.668623,50.174659,316.96778
10.0,501.07,63.903785,61.127428,125.47389
10.0,332.86,78.370297,72.433964,16.687533
0.0,0.0,103.18301,91.401786,45.284444
0.0,6.23,88.682516,80.542863,438.81139
0.0,136.17,74.137204,69.274677,1130.5908
0.0,321.29,59.698698,58.044645,1787.7698
0.0,500.18,45.542369,47.331054,2252.2699
0.0,644.36,32.085911,37.903421,2515.3178
0.0,735.14,20.829751,31.187585,661.30815
10.0,776.97,16.811749,29.195422,141.84712
10.0,793.88,23.686602,32.790901,124.52844
10.0,763.62,35.892954,40.519317,1127.6914
10.0,686.19,49.632704,50.450389,979.84961
40.0,356.0,63.900184,61.390058,436.01972
29.0,178.0,76.692276,71.371085,49.022101
100.0,0.0,103.11359,91.58613,59.597928
100.0,7.12,88.591157,80.708745,545.03389
17.0,137.95,74.027959,69.439516,980.55528
0.0,323.07,59.566094,58.218417,1863.6147
0.0,500.18,45.377004,47.528564,2312.6614
0.0,648.81,31.868403,38.143784,2594.8739
0.0,763.62,20.529917,31.485479,2664.4003
0.0,833.04,16.496747,29.533564,2598.9283
0.0,850.84,23.504769,33.123161,2393.5026
0.0,816.13,35.808121,40.823177,1993.2708
0.0,732.47,49.599636,50.730307,1479.1111
0.0,606.98,63.899027,61.656675,645.00889
0.0,447.67,78.411153,72.955179,51.830278
0.0,0.0,103.04168,91.771113,51.122335
0.0,5.34,88.497514,80.875173,522.08411
0.0,135.28,73.916817,69.605286,1243.309
0.0,324.85,59.431915,58.393583,1820.2157
0.0,502.85,45.210353,47.728064,1505.6722
10.0,638.13,31.649656,38.38675,1938.5708
16.0,650.59,20.227662,31.786307,2453.9663
0.0,841.05,16.180039,29.874818,1834.0144
0.0,860.63,23.325732,33.459082,2360.3841
0.0,825.92,35.726578,41.131089,2018.5128
0.0,742.26,49.569436,51.014278,1415.88
0.0,614.99,63.900304,61.927168,642.78306
0.0,453.01,78.434636,73.221311,44.675278
0.0,0.0,102.96722,91.956541,26.596389
0.0,4.45,88.401644,81.042116,455.57043
0.0,130.83,73.803863,69.771985,1227.4575
0.0,318.62,59.29627,58.570159,1864.3468
0.0,497.51,45.04256,47.929585,2306.9997
0.0,647.92,31.429883,38.632363,2554.545
0.0,764.51,19.923309,32.090123,2669.8543
0.0,829.48,15.862082,30.219223,2604.2594
0.0,849.06,23.149818,33.798639,2375.3303
0.0,815.24,35.648447,41.442984,1967.3468
0.0,732.47,49.54214,51.302215,1360.3592
0.0,606.98,63.904008,62.201441,607.85417
0.0,445.89,78.339146,73.397253,42.373293
7.0,0.0,102.89022,92.142369,28.901073
100.0,3.56,88.303618,81.209573,446.25336
10.0,125.49,73.689185,69.939615,1212.3762
0.0,314.17,59.159264,58.748136,1860.5789
0.0,490.39,44.873749,48.133093,2272.63
0.0,639.91,31.209205,38.880525,2529.3587
0.0,755.61,19.616799,32.396731,2537.5319
0.0,825.92,15.542691,30.566522,2620.045
0.0,841.94,22.977122,34.141599,1390.2645
30.0,795.66,35.57378,41.758682,1749.2973
6.3,694.2,49.517755,51.593977,1256.9811
59.0,596.3,63.910116,62.479376,480.18018
5.0,440.55,78.000099,73.386813,39.105589
3.3,0.0,102.81095,92.328804,73.565556
3.0,4.45,88.203491,81.377491,367.83684
0.0,130.83,73.572882,70.108186,1182.3179
0.0,309.72,59.021027,58.927564,1861.7247
0.0,486.83,44.704098,48.33868,2188.9931
0.0,634.57,30.987919,39.131398,2481.646
0.0,749.38,19.308774,32.70639,2555.2162
4.8,806.34,15.222921,30.916992,2376.9769
3.6,822.36,22.808159,34.488111,2163.7159
1.2,789.43,35.502726,42.078203,1909.8967
0.0,712.0,49.496318,51.889515,1259.5536
0.0,591.85,63.918616,62.760885,598.1148
0.0,430.76,78.151067,73.757762,35.454203
0.0,0.0,102.72948,92.515894,26.158027
0.0,2.67,88.101368,81.545926,453.7975
0.0,119.26,73.455048,70.277704,1221.2642
0.0,305.27,58.88166,59.108409,1835.1403
0.0,483.27,44.53371,48.546245,2250.6703
0.0,631.9,30.766072,39.384742,2491.9956
0.0,747.6,18.998812,33.018646,2574.2581
1.2,804.56,14.901822,31.27006,2506.9982
3.6,832.15,22.642745,34.837704,2295.7552
4.2,790.32,35.435253,42.401235,1900.2189
0.0,712.0,49.477794,52.188622,1299.1597
0.0,593.63,63.92946,63.045819,584.91611
0.0,432.54,77.937353,73.848609,37.154545
0.0,0.0,102.64575,92.703431,33.411234
0.0,2.67,87.997311,81.714827,434.43609
0.0,119.26,73.335795,70.44819,1167.671
0.0,306.16,58.741304,59.290728,1818.8888
0.0,483.27,44.362774,48.755883,2228.2461
1.5,630.12,30.54396,39.640712,2493.6701
1.8,740.48,18.687534,33.33374,2571.189
0.0,814.35,14.580437,31.625988,2466.4392
4.5,821.47,22.481375,35.190516,2239.9772
6.3,784.09,35.371488,42.72779,1721.6919
4.8,705.77,49.462203,52.49124,1197.7567
6.3,587.4,63.942621,63.334084,466.43023
30.0,428.09,77.847685,74.037301,18.702344
0.0,0.0,102.55978,92.891328,38.628804
0.0,1.78,87.891428,81.884239,299.33823
0.0,112.14,73.215227,70.619659,1118.6208
0.0,296.37,58.600077,59.474513,1767.7775
0.0,473.48,44.19142,48.967541,2219.8267
0.0,621.22,30.321707,39.899162,2498.3902
45.0,728.91,18.374774,33.651388,2532.109
0.0,806.34,14.258259,31.984406,2413.0292
10.0,792.1,22.324024,35.546222,1728.42
10.0,736.92,35.311427,43.057628,1055.2497
10.0,656.82,47.2446,51.193997,50.525
63.0,524.21,65.419181,64.736464,9.5052083
10.0,273.23,78.480443,74.784316,74.309538
1.2,0.0,102.47187,93.079884,83.309722
4.8,1.78,87.783779,82.054109,217.5825
14.7,120.15,73.093462,70.792141,643.89694
64.0,291.03,58.458126,59.659831,1255.5147
73.0,421.86,44.019843,49.181331,704.55639
100.0,505.52,30.099626,40.160273,305.31662
100.0,566.04,18.061232,33.971865,272.77528
100.0,219.83,13.936486,32.345608,1821.2948
100.0,209.15,22.171194,35.904986,561.15694
79.0,170.88,35.255182,43.390778,1084.9256
100.0,590.96,49.439729,53.10643,1015.3472
4.0,303.49,63.975691,63.920091,572.11778
19.0,168.21,77.304181,74.139776,44.193197
3.0,0.0,102.38204,93.269003,64.873545
5.4,1.78,87.674474,82.224476,381.79807
4.2,120.15,72.970613,70.965656,891.69046
3.0,307.05,58.315576,59.846681,1269.5775
10.0,477.04,43.848185,49.397206,1107.8203
10.0,590.96,29.877858,40.423913,2033.7906
10.0,612.32,17.746795,34.294914,1157.9547
27.6,756.5,13.614714,32.709264,1193.5586
0.0,811.68,22.022888,36.266511,1552.9784
5.0,789.43,35.202744,43.727013,904.50111
10.0,695.98,49.432814,53.418778,374.29917
61.0,438.77,63.995503,64.217597,296.52917
100.0,253.65,76.603726,73.864287,35.414341
0.0,0.0,102.29027,93.458571,30.983479
5.0,0.89,87.563609,82.395352,455.80712
5.0,106.8,72.846794,71.140223,1084.5632
4.5,299.93,58.172562,60.035082,1143.7022
49.0,453.9,43.676608,49.615173,1016.2909
100.0,373.8,29.656611,40.690052,1934.4925
100.0,251.87,17.431646,34.620456,1734.7664
100.0,591.85,13.293078,33.075252,1577.1615
100.0,611.43,21.879281,36.630655,1678.8285
100.0,620.33,35.154142,44.066192,1409.7319
87.0,623.89,49.428741,53.734103,1145.9691
81.0,380.03,64.017428,64.51793,233.65528
100.0,204.7,77.009875,74.441859,32.082246
0.0,0.0,102.19681,93.648783,39.335556
4.0,0.89,87.451272,82.566728,162.56417
98.0,105.02,72.72212,71.315863,246.46157
